valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,language
0.0744,1949,0.993,"['Maurice Ravel', 'Philippe Entremont', 'Régine Crespin']",0.392,331947,0.0864,0,0b3jIrYywDU87i5hdkc5M4,0.000189,5,0.0934,-18.892,1,"Histoires naturelles, M. 50: I. Le Paon",8,1949,0.0521,72.161,fr
0.732,1950,0.775,['Lefty Frizzell'],0.742,153013,0.224,0,4hRnEc9d92ZoFMZtSQuTVH,7.05E-06,9,0.224,-12.13,1,Look What Thoughts Will Do,8,1950,0.0309,126.682,en
0.974,1950,0.386,['Mitch Miller'],0.637,137044,0.895,0,7zMkgVKLTUQfbKUAiBWxdc,0,1,0.424,-11.485,1,Bluebell,8,1950,0.0319,104.869,en
0.318,1950,0.835,['Mukesh'],0.349,200707,0.257,0,6mIwzGh82Ra9s5zVn0fdV6,0.247,7,0.421,-12.508,1,Teri Duniya Men Dil Lagta Nahin,8,31/12/1950,0.0331,92.088,id
0.961,1950,0.98,['S. D. Burman'],0.506,87800,0.568,0,2zOMCUkWJnh6Ms5ztB0jdT,0.376,3,0.407,-8.528,1,Baazi Theme - Instrumental,8,01/12/1950,0.0632,133.744,en
0.413,1950,0.403,['Alfredo Arroyo'],0.47,193627,0.335,0,5RsRLb2xRgXURBPINHyBdh,6.72E-06,0,0.35,-10.207,1,Nomas Contigo - Bolero,8,1950,0.0251,91.665,es
0.123,1950,0.935,"['Nicholas Brodszky', 'Mario Lanza', 'Constantine Callinicos']",0.153,174667,0.423,0,5U6Q3hqtPUdWwog5Ht8esX,0.000722,10,0.157,-7.437,1,"I'll Walk With God (from ""The Student Prince"")",8,1950,0.033,80.056,en
0.659,1950,0.624,"['Doris Day', 'Gene Nelson', 'The Page Cavanaugh Trio']",0.77,146240,0.151,0,5XV30UsxroDlaRLwA1YuTD,0,5,0.298,-16.876,0,Oh Me! Oh My! Oh You! (with Gene Nelson & The Page Cavanaugh Trio),8,01/04/1950,0.208,90.231,en
0.363,1950,0.978,"['Doris Day', 'The Page Cavanaugh Trio']",0.52,159040,0.0631,0,2mvkykqXyL5xhNEJo8UDfj,1.36E-06,8,0.182,-17.71,1,I Want to Be Happy (with The Page Cavanaugh Trio),8,01/04/1950,0.0401,81.684,en
0.473,1951,0.994,['Unspecified'],0.565,102533,0.195,0,3Hd9xFHexRb2CGBQdU015T,0.0133,2,0.349,-18.389,0,"Navajo: Night Chant, Yeibichai Dance",8,01/01/1951,0.136,96.905,No match found
0.911,1951,0.43,"['Lester Flatt', 'Earl Scruggs']",0.687,129573,0.62,0,4DCIf3H1GsJk26IrUZ50tc,1.19E-05,5,0.294,-8.538,1,When the Saints Go Marching In,8,1951,0.0335,126.191,en
0.613,1951,0.516,"['Lester Flatt', 'Earl Scruggs']",0.474,142093,0.388,0,6O1w7V0WLdBAOdyMhmhOTU,0,6,0.0852,-10.078,1,Give Me the Flowers (While I'm Living),8,1951,0.0302,148.278,en
0.471,1951,0.675,"['Lester Flatt', 'Earl Scruggs']",0.488,195400,0.326,0,7HnzVzpag8dTIb1DV4vCkX,0,3,0.0942,-11.772,1,Mother Prays Loud In Her Sleep,8,1951,0.0284,128.524,en
0.653,1951,0.85,['Gerry Mulligan'],0.446,192827,0.228,0,4NDcHyv0owLHd9WJzVgEKs,0.0669,3,0.177,-15.803,1,Funhouse,8,01/01/1951,0.0472,107.336,en
0.729,1951,0.866,['Louis Prima'],0.361,137627,0.44,0,4mfBGhSOMsJMBPO2uzHRk6,0,8,0.923,-5.822,1,"Oh, Marie",8,1951,0.0437,157.563,en
0.209,1951,0.968,['Robert Frost'],0.698,117070,0.0822,0,7DlSqgkLPuoIwTMnGf1Hhl,0,9,0.227,-23.042,1,After Apple Picking,8,1951,0.94,135.74,en
0.909,1951,0.653,"['Les Paul', 'Mary Ford']",0.705,117533,0.526,0,0QijDxIFKWrkmildFYgDBG,3.56E-06,10,0.0921,-11.247,0,I Can't Give You Anything But Love,8,01/01/1951,0.04,124.554,en
0.0794,1951,0.98,"['Kathryn Grayson', 'Howard Keel']",0.155,154333,0.0874,0,1b0YkCZ5kKep4dGHwvD7NP,0.103,5,0.405,-14.592,1,You Are Love,8,24/09/1951,0.0379,81.509,en
0.788,1951,0.836,"['Louis Prima', 'Keely Smith']",0.653,143573,0.526,0,1cErN3ci0rnQggygJRgmQL,0,7,0.115,-6.454,1,Barnacle Bill The Sailor,8,1951,0.0418,81.055,en
0.444,1951,0.931,['Dean Martin'],0.545,155333,0.0907,0,32EgCk2Z1Hzt0P4VJnSsLa,3.06E-06,1,0.376,-13.588,1,I Ran All The Way Home,8,1951,0.0362,85.765,en
0.167,1951,0.739,['Dizzy Gillespie'],0.789,163027,0.132,0,4Xs6R5G5bsMHUtOLZZbjzY,0,11,0.0838,-10.1,0,Oh! Lady Be Good,8,01/01/1951,0.0407,110.939,en
0.837,1951,0.85,"['Doris Day', 'Paul Weston And His Orchestra', 'The Norman Luboff Choir']",0.571,134613,0.32,0,7HluB1XLykCQjKlF3Zn9CV,0,3,0.067,-10.612,1,Love Ya (with Paul Weston & His Orchestra & The Norman Luboff Choir),8,01/07/1951,0.102,170.151,No match found
0.966,1951,0.978,['Hermanas Lima'],0.761,154520,0.49,0,73q20tRGQeaCQJJcZG3jKa,0.00011,10,0.264,-10.408,1,Hasta Cuándo Mi Grandota,8,1951,0.0566,119.219,es
0.675,1951,0.214,['Kishore Kumar'],0.383,423293,0.535,0,7kSrtPZahLmGMeb2TMHf0v,0,0,0.326,-13.317,0,"Mere Sang Sang Aaya Teri Yaadon Ka Mela, Pt. 1",8,01/12/1951,0.0455,139.699,No match found
0.855,1952,0.822,"['Jimmie Thompson', 'The Girl Friends', 'MGM Studio Orchestra', 'MGM Studio Chorus']",0.459,59600,0.542,0,2ZJT9gs4XGvI8HLEBAszPp,0,1,0.681,-12.699,1,Beautiful Girl Montage,8,11/04/1952,0.056,125.011,en
0.158,1952,0.935,"['Gene Kelly', 'MGM Studio Orchestra', 'MGM Studio Chorus']",0.264,794267,0.329,0,4g2SvhXz75mBxeMuz1bD4O,0.00387,3,0.0741,-10.74,1,Broadway Melody Ballet - Extended Version,8,11/04/1952,0.0496,88.338,en
0.162,1952,0.915,"['Gene Kelly', 'Betty Noyes']",0.16,92867,0.12,0,001ZmOPuWEW5czwun7nkha,0.00024,5,0.28,-15.244,1,Would You? (End Title),8,11/04/1952,0.0367,169.722,en
0.298,1952,0.944,['MGM Studio Orchestra'],0.094,53093,0.286,0,0n7ET9x2StBcdiGJl0AGT7,0.19,9,0.162,-16.623,0,Dignity,8,11/04/1952,0.0476,181.087,en
0.751,1952,0.994,['Cisco Houston'],0.667,161933,0.0683,0,5nr9322l42D6p4mTOKodqK,0.00968,10,0.103,-19.676,1,"Little Joe, The Wrangler",8,01/01/1952,0.296,117.155,en
0.181,1952,0.907,['MGM Studio Orchestra'],0.126,36893,0.11,0,79qxTkIB5IFFGuRDwXJhPS,0.121,5,0.144,-16.241,1,"Good Night, Kathy",8,11/04/1952,0.0358,147.36,en
0.706,1952,0.973,['Cisco Houston'],0.689,122587,0.0779,0,1WT98Xws4AUxY63ZwFZlGD,0,1,0.108,-22.38,1,I Ride an Old Paint,8,01/01/1952,0.0455,103.485,en
0.328,1952,0.808,"[""Original Broadway Cast of 'Pal Joey'""]",0.285,202533,0.195,0,3NTocKMS62m81wqFKj53yB,0.00128,1,0.0859,-13.844,1,I Could Write A Book,8,01/01/1952,0.0337,97.052,en
0,1952,0.943,['Jean Ritchie'],0,95253,0.0308,0,4SB18GrpDOZnLiefQadZCv,0,9,0.143,-22.44,1,One Morning in May - Another Version,8,1952,0,0,en
0.88,1952,0.809,['The Carter Sisters'],0.908,140107,0.401,0,6lNuGfGfeS24zF9OOOIEY0,0,0,0.226,-10.364,1,He Went Slippin' Around,8,1952,0.0487,115.26,en
0.229,1952,0.947,['Dean Martin'],0.178,188040,0.2,0,2zf15qy3JhTh16gLzEVeb6,0.116,11,0.1,-14.707,0,As You Are,8,1952,0.036,101.142,en
0.175,1952,0.91,['Dean Martin'],0.328,194760,0.138,0,4IaowcJHmhn5eJt2z3pRz5,0.0165,3,0.258,-16.417,1,What Could Be More Beautiful,8,1952,0.0348,135.075,en
0.288,1952,0.908,['Dean Martin'],0.286,155973,0.0977,0,4kNIeKgVexoiNymYfL2c2t,0.00438,2,0.144,-16.485,1,I Know A Dream When I See One,8,1952,0.0346,102.129,en
0.217,1952,0.839,['Dean Martin'],0.347,172867,0.131,0,0bwm78gJxCMO9PkSUHfzXm,0.000485,0,0.127,-15.82,1,All I Have To Give You Is My Love,8,1952,0.0344,81.087,en
0.288,1952,0.975,['Dean Martin'],0.464,174493,0.0536,0,64IySXiBdxwjhz2mWe0tbo,0,7,0.178,-16.162,1,Second Chance,8,1952,0.0307,77.178,en
0.601,1952,0.711,['Thelonious Monk'],0.54,210320,0.536,0,0YBfnSelTRPrMLVYen496G,0,7,0.142,-8.125,0,Four In One - Alternate Take / Remastered 1998,8,1952,0.0338,156.606,en
0.859,1952,0.898,['Dean Martin'],0.602,180560,0.472,0,1GYbfZbFX626DgP0vvmJ83,0,10,0.0622,-9.891,1,Meanderin',8,1952,0.105,121.669,en
0.758,1952,0.653,['Thelonious Monk'],0.349,209493,0.485,0,4hPN2zkB4ITEmsc7r1CeXs,0.0335,7,0.132,-8.623,1,Carolina Moon - Remastered 1998 / Rudy Van Gelder Edition,8,1952,0.0447,184.635,en
0.724,1952,0.72,['Thelonious Monk'],0.448,195467,0.578,0,5SwOLgvtuKVqNBEnjlqi0u,0.00415,8,0.0686,-8.021,1,Hornin' In - Remastered 1998 / Rudy Van Gelder Edition,8,1952,0.0423,165.013,en
0.281,1952,0.867,['Dean Martin'],0.213,195493,0.138,0,6IAxFVRSITW7wA6RjnoCno,0.000426,1,0.122,-17.858,0,Never Before,8,1952,0.0329,90.751,en
0.289,1952,0.959,['Dean Martin'],0.373,140467,0.0699,0,76vkHPfPD8LhpuPyam7Jq4,0.05,3,0.132,-19.188,1,Little Did We Know,8,1952,0.0314,68.555,en
0.606,1952,0.858,['Mukesh'],0.709,235319,0.199,0,16xOPtcESEwfA2ZicN4aNE,0.00483,1,0.186,-8.079,1,Hum Tujhse Mohabbat Kar Ke,8,22/01/1952,0.0325,86.631,hi
0.874,1952,0.936,['Alan Mills'],0.833,250573,0.134,0,21JOWLbb2tpXocl6QJJPh9,0.00133,0,0.1,-14.817,1,C'est l'Aviron,8,01/01/1952,0.0636,132.171,fr
0.736,1952,0.968,['Lata Mangeshkar'],0.546,229387,0.129,0,37IomdNrsiVMbVkR5kDXGq,0.0109,3,0.127,-15.023,0,Ab Raat Guzarne Wali Hai,8,22/01/1952,0.0309,96.94,id
0.858,1952,0.896,['Gerry Mulligan Quartet'],0.745,172787,0.333,0,4StohMeszuIqBJ49vd7VRZ,0.00025,2,0.0994,-9.961,1,I May Be Wrong,8,01/01/1952,0.0793,97.051,en
0.294,1953,0.893,['The Four Lads'],0.231,212800,0.393,0,46Zuz5fpURmJwBF3JVXsHw,9.60E-05,8,0.32,-10.539,1,Love Is A Many-Splendored,8,1953,0.0313,82.507,en
0.177,1953,0.978,"['Doretta Morrow', 'Richard Oneto', 'Kismet Ensemble']",0.251,249333,0.34,0,6PVyYMbNMPpZkTCw6khCh4,4.87E-05,1,0.16,-12.715,1,"Baubles, Bangles and Beads",8,1953,0.0451,75.811,en
0.721,1953,0.946,['Ghantasala'],0.32,349747,0.797,0,7fmuSXjqUkpYi0vhdm9Kyj,0.254,11,0.562,-3.142,0,"Andame Aanandam, Pt. 4",8,01/12/1953,0.04,129.426,No match found
0.306,1953,0.917,['Ann Miller'],0.363,242333,0.176,0,7rDyy6uckdMINsOPfIRdS6,0.00207,5,0.458,-15.844,1,Why Can't You Behave,8,26/11/1953,0.0465,124.268,en
0.427,1953,0.94,['Howard Keel'],0.519,306773,0.229,0,0JeLKMYC5USYYDfQPqsti7,3.36E-06,1,0.202,-12.253,0,Where Is The Life That Late I Led,8,26/11/1953,0.0924,105.967,en
0.453,1953,0.524,['Arthur Lyman'],0.529,106787,0.597,0,121FnYc6QXcVS0z3WLxdqa,0.00015,0,0.102,-7.417,1,Mele Kalikimaka - Jingle Bells,8,1953,0.0324,132.295,en
0.231,1953,0.984,['Howard Keel'],0.282,127733,0.312,0,25N0XOKvLR2LUOnxfjbJn7,0.00599,9,0.126,-10.726,0,Were Thine That Special Face,8,26/11/1953,0.0351,80.697,en
0.53,1953,0.795,['Count Basie'],0.71,270893,0.237,0,31dAaj0JnG4rRPAJuW1T0o,0.00776,5,0.0948,-16.487,0,Straight Life,8,01/01/1953,0.0347,126.94,en
0.538,1953,0.482,['Lata Mangeshkar'],0.553,205680,0.314,0,4yUkDVyF7y9y355iFXxAHK,2.64E-05,7,0.0679,-10.528,1,Yeh Sham Ki Tanhaiyan,8,01/12/1953,0.0304,102.802,so
0.11,1953,0.949,"['Doris Day', 'Paul Weston And His Orchestra', 'The Norman Luboff Choir']",0.186,180747,0.124,0,5rmPUQeZTJd0gyBHeenUAm,0.000589,0,0.33,-14.148,1,Your Eyes Have Told Me So (with Paul Weston & His Orchestra & The Norman Luboff Choir),8,01/04/1953,0.0361,173.588,en
0.906,1953,0.819,"['Lata Mangeshkar', 'Mohammed Rafi', 'Shamshad Begum']",0.615,217667,0.625,0,2Sdb7KxeQ0OPed45TYf0NR,0.000204,10,0.269,-7.001,0,Door Koi Gaaye,8,01/01/1953,0.105,110.801,so
0.0674,1953,0.929,['Amir Khan'],0.0852,173373,0.337,0,5QU9kLKHpa4JtVUCH3QkfH,0.0182,7,0.391,-9.342,1,Ghanan Ghanan Ghan Garje,8,01/01/1953,0.0329,84.774,so
0.529,1953,0.306,['Bud Powell Trio'],0.505,426813,0.534,0,71c48WX3CMzBxciea8MDQn,0.027,7,0.198,-16.461,0,Little Willie Leaps,8,1953,0.0376,129.822,en
0.464,1953,0.981,['Renato Rascel'],0.531,193867,0.116,0,0urDgTo1uoxMocuZ1xBRsC,3.03E-05,7,0.0772,-16.448,1,Merci Beaucoup,8,01/01/1953,0.108,76.307,en
0.735,1923,0.969,['Jimmie Rodgers'],0.76,157373,0.251,0,2ivh0kwd7QIViw6YqDPdBA,2.43E-06,3,0.0561,-11.491,1,Blue Yodel No. 9,8,1923,0.0602,108.456,en
0.751,1923,0.971,['Louis Armstrong & His Hot Seven'],0.745,192027,0.396,0,1L0puqUCoINHyHjzzWXrHC,0.00179,0,0.238,-10.57,1,A Monday Date,8,1923,0.481,117.753,en
0.59,1923,0.995,['Louis Armstrong & His Hot Five'],0.63,172493,0.232,0,4FINjzgcPjqR2PPpnWrCKF,0.00627,8,0.124,-13.627,1,Heebie Jeebies,8,1923,0.0569,164.027,en
0.848,1923,0.995,['Fletcher Henderson & His Orchestra'],0.59,179360,0.268,0,4t1G1nGmPOms95TB9wz8FF,0.252,3,0.646,-14.313,1,Naughty Man,8,1923,0.0725,189.266,Unknown
0.827,1925,0.985,['Louis Armstrong & His Hot Five'],0.692,142893,0.467,0,7y7gNlCv5WhDdBFXV1vGp2,0.0965,0,0.091,-7.237,0,My Heart,8,1925,0.0897,97.858,Unknown
0.603,1925,0.988,['The Big Aces'],0.538,192893,0.333,0,7iGSIYRmzu18rIMe8HrFkq,0.158,0,0.139,-10.38,0,Cherry,8,1925,0.0764,174.542,en
0.434,1926,0.731,['Fats Waller'],0.402,201347,0.198,0,3IeebgUYCGyhFra2EzUD29,0.182,0,0.121,-17.893,0,The Jitterbug Waltz,8,1926,0.0489,59.924,en
0.75,1926,0.761,['Fats Waller'],0.754,192720,0.228,0,3qaDdnyJPvQgrAIbSQPi2z,0.000321,2,0.211,-17.338,1,Anita,8,1926,0.0609,126.515,en
0.6,1926,0.82,['Fats Waller'],0.529,151493,0.207,0,549igzfp6h3PKv6FP39iJb,5.05E-05,7,0.162,-15.603,0,You Must Be Losing Your Mind,8,1926,0.0969,167.692,en
0.923,1926,0.971,['Louis Armstrong & His Hot Seven'],0.58,175267,0.34,0,1TGnuUqI5bsIVspv4YYsvy,0.34,5,0.151,-8.282,1,Potato Head Blues,8,1926,0.176,180.171,Unknown
0.9,1926,0.942,['Louis Armstrong & His Hot Seven'],0.62,172760,0.23,0,66iLa3Cm2AA4hYnhMMsDJe,0.1,3,0.139,-9.867,1,S.O.L. Blues,8,1926,0.0849,106.551,en
0.925,1926,0.876,['Louis Armstrong & His Hot Five'],0.73,158467,0.389,0,7FBOxqPDKby3FmOzWEQpqq,3.99E-06,9,0.123,-12.072,0,Irish Black Bottom,8,1926,0.0723,99.4,en
0.895,1926,0.967,"['Jelly Roll Morton & His Red Hot Peppers', 'Jelly Roll Morton']",0.49,204707,0.502,0,1riCFEK7PSSY9fKHsGfqdN,0.181,8,0.083,-9.387,0,Doctor Jazz,8,1926,0.0812,201.875,en
0.845,1927,0.989,"['Benny Meroff & His Orchestra', 'Bix Beiderbecke']",0.758,171307,0.378,0,7tDvzckZoxVLy6QkGQup9f,0.0434,8,0.112,-11.099,1,Just An Hour Of Love,8,1927,0.0409,104.5,en
0.771,1927,0.978,"['Benny Meroff & His Orchestra', 'Bix Beiderbecke']",0.741,169360,0.404,0,4YfiY5AqaGSkjWEGF7e8CM,0.105,8,0.104,-12.187,1,I'm Wonderin' Who,8,1927,0.0765,90.566,en
0.837,1928,0.974,"['Louis Armstrong & His Hot Seven', 'Carroll Dickerson Orchestra']",0.531,200333,0.319,0,7oDm0X9r6FDGwHv0VsLH4p,0.0244,3,0.275,-10.174,1,No One Else But You,8,1928,0.12,191.732,en
0.543,1928,0.949,['Louis Armstrong & His Hot Seven'],0.732,202427,0.192,0,0sNNYazbrIR2BXXSpbhrvi,0.0181,0,0.0882,-12.792,1,Squeeze Me,8,1928,0.0499,91.332,en
0.696,1928,0.992,['Paul Whiteman'],0.465,192813,0.163,0,1XdkgaXgbr90Xn3NqXjIsN,0.0884,2,0.165,-17.296,1,Get Out and Get Under the Moon,8,1928,0.102,203.524,en
0.66,1928,0.95,['Louis Armstrong'],0.63,195267,0.262,0,5WFoJGZzIdM7MYrQy6IZGK,0.0571,5,0.129,-13.494,1,Sweethearts on Parade,8,1928,0.0602,123.435,en
0.538,1928,0.963,['Louis Armstrong'],0.575,216867,0.258,0,6HO2IkbKw3B7seLRuMhZl7,0.154,8,0.09,-13.597,1,"Love, You Funny Thing",8,1928,0.0713,119.734,en
0.713,1930,0.982,['Louis Armstrong & His Sebastian New Cotton Club Orchestra'],0.575,193507,0.392,0,0LIPDfeMSvz4t60rNqtsNh,0.113,3,0.15,-10.655,1,I'm In the Market for You,8,1930,0.0485,142.785,en
0.28,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.452,191280,0.0652,0,0IOvf9omJDhNW2dYp8Bq69,1.61E-06,4,0.301,-17.386,0,I Still Get a Thrill,8,1930,0.0685,75.154,en
0.962,1930,0.937,['Mississippi Sheiks'],0.752,192267,0.459,0,1xKRwUhgYO5FEsHYXfdQgH,0.00781,3,0.328,-6.093,1,The Jazz Fiddler,8,1930,0.0403,105.526,en
0.362,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.487,219960,0.109,0,3FkSu26C0CcBzciaR7cuAK,5.24E-05,2,0.139,-20.146,1,Maybe It's Love,8,1930,0.271,96.949,en
0.236,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.525,215973,0.124,0,75ska8UYesfNd0ihZBdcQ2,0.0153,7,0.275,-14.219,0,How Are You Tonight in Hawaii,8,1930,0.0407,97.109,en
0.296,1930,0.994,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.401,188387,0.0511,0,1H9JPMb4ReMwIVJqyqXpV4,0,10,0.141,-17.925,1,So Beats My Heart for You,8,1930,0.0676,74.348,en
0.3,1930,0.993,"['Jack Teagarden', 'Ben Pollack & His Orchestra']",0.515,192853,0.156,0,2vTGqTaWzCy88jiIhsEeW9,0.0516,10,0.126,-14.924,0,Blue Is the Night,8,1930,0.0386,97.985,en
0.895,1930,0.98,"['André Filho', 'Aurora Miranda']",0.614,164284,0.441,0,05nMc0jvaMPMV2BOQOTVb3,8.58E-06,8,0.119,-4.514,1,Cidade Maravilhosa,8,14/06/1930,0.12,138.304,pt
0.811,1932,0.965,['Val Rosing'],0.716,176507,0.236,0,5Qd8fB6ggJOvvLD84QqFOK,1.69E-06,5,0.121,-13.021,1,Teddy Bears' Picnic,8,02/01/1932,0.0924,136.165,en
0.517,1932,0.969,"['Bing Crosby', 'Lenny Hayton & His Orchestra']",0.469,197277,0.172,0,2HYOOnbJu1cJ2wnbJVOskM,5.18E-05,2,0.37,-14.869,1,Beautiful Girl (with Lenny Hayton & His Orchestra),8,1932,0.0449,80.58,No match found
0.828,1932,0.957,['Isham Jones And His Orchestra'],0.65,183933,0.164,0,5YUKVpF2HhEJkvag9GfiTE,0.0372,0,0.22,-19.651,1,Sweet Georgia Brown,8,1932,0.164,205.193,en
0.556,1934,0.984,"['Richard Himber and his Orchestra', 'Joey Nash']",0.52,163400,0.281,0,6Eamtb4aRX2UtPf87JflyP,0.00028,2,0.211,-8.776,0,Goodbye Love,8,01/07/1934,0.0366,114.124,en
0.839,1935,0.91,['Glenn Miller'],0.805,175707,0.049,0,7pEcnhug2f8WGfIu9Cr7bi,0.0248,3,0.0753,-24.071,1,Sold American,8,1935,0.0515,99.43,en
0.829,1935,0.988,"['Carlota Jaramillo', 'Luis Alberto Valencia']",0.491,238054,0.435,0,5U6yFt7utqkeHd3Ih3T3JO,0.0322,8,0.117,-10.091,0,Chamiza,8,01/01/1935,0.058,195.347,es
0.529,1936,0.896,['Aretha Franklin'],0.648,186160,0.356,0,0ve9Bx23zcrkmDbSWF0VVf,3.56E-05,7,0.11,-13.917,0,It Ain't Necessarily So - from Porgy and Bess,8,1936,0.0837,86.735,en
0.463,1936,0.936,['Robert Johnson'],0.789,139867,0.134,0,18Cl6JPL0I6APxW4rvYagW,6.15E-05,8,0.152,-12.17,1,Stop Breakin' Down Blues,8,1936,0.11,114.234,en
0.723,1936,0.941,['Robert Johnson'],0.67,172253,0.386,0,2K1tf2Do1E258TC4xNiUBq,0.0114,9,0.431,-14.108,1,Preachin' Blues (Up Jumped The Devil),8,1936,0.0489,138.042,en
0.494,1936,0.955,['Robert Johnson'],0.686,152640,0.221,0,6Drgn07ePwaj6sFs8UGfL8,3.04E-05,6,0.108,-13.151,0,Dead Shrimp Blues,8,1936,0.0942,101.485,en
0.587,1936,0.964,['Robert Johnson'],0.684,158080,0.199,0,0a1mK7iFOv5hb4XT3eijLf,0.00115,4,0.115,-11.845,0,I'm A Steady Rollin' Man,8,1936,0.0417,100.845,en
0.355,1936,0.967,['Robert Johnson'],0.718,149187,0.0856,0,5qhVYpxvr16SvMSOh2sUlE,1.18E-05,3,0.0992,-12.681,0,Drunken Hearted Man,8,1936,0.0695,86.326,en
0.152,1947,0.601,"['Willie Nelson, Johnny Cash, Waylon Jennings & Kris Kristofferson']",0.58,274293,0.294,0,4zHSyKvLzrBW99OVihywlM,0,2,0.151,-13.76,1,Desperados Waiting for a Train,8,1947,0.0387,146.47,en
0.302,1947,0.968,"[""Flo Sandon's""]",0.409,251867,0.219,0,1gKHlHOFGO0fnptIQ1fOOC,1.81E-06,0,0.0907,-8.55,1,Angeli Senza Cielo,8,01/01/1947,0.0365,101.47,it
0.0364,1947,0.713,['Bernard Herrmann'],0.101,96399,0.0719,0,0Zsa6BUf4K5NbLK914uudb,0.239,10,0.149,-23.542,0,The Sea,8,1947,0.0413,171.288,en
0.581,1947,0.812,['Merle Travis'],0.717,179507,0.201,0,5w8WFo32Po5Lo6DYAySi3j,0,4,0.317,-13.858,1,That's All,8,1947,0.0635,124.462,en
0.635,1947,0.775,['Merle Travis'],0.667,187600,0.259,0,59eL400jAefhynHJH76cFW,1.27E-05,5,0.11,-12.226,1,Over By Number Nine,8,1947,0.207,151.003,en
0.462,1947,0.956,['TIN TAN Y MARCELO'],0.446,176907,0.419,0,0HbWEVdwIB9qzy4m7Imk4z,0,11,0.702,-12.349,1,Preso Me Llevan,8,1947,0.139,186.61,es
0.2,1948,0.973,"['Doris Day', 'Paul Weston And His Orchestra']",0.391,159707,0.0798,0,3GmnfkBcxizCxuyBPvp7qm,0.000128,9,0.093,-16.114,0,It Had to Be You (with Paul Weston & His Orchestra),8,1948,0.0371,83.228,en
0.826,1948,0.769,['Peggy Lee'],0.683,154560,0.243,0,3tMlFKN4FcSjomPNdvqKyv,0,7,0.399,-11.124,0,I Can't Give You Anything But Love,8,19/03/1948,0.0494,151.66,en
0.523,1948,0.768,['Peggy Lee'],0.785,147800,0.284,0,5YQfgCcHLUk43YuRVg09LZ,2.49E-05,9,0.169,-10.177,0,Why Don't You Do Right (Get Me Some Money Too),8,19/03/1948,0.0433,125.266,en
0.388,1948,0.846,['Feliciano Amaral'],0.602,186619,0.26,0,183RnN6FlQxF2KPB9ImJ0e,1.38E-05,5,0.17,-10.442,1,A Cada Passo,8,10/06/1948,0.0278,80.64,pt
0.699,1926,0.98,['Beniamino Gigli'],0.418,206867,0.233,0,0vYeCU2XfUWsOdoyHLY92C,0.0804,2,0.249,-12.315,1,La Paloma,7,01/01/1926,0.0404,142.975,da
0.378,1933,0.994,['Lucille Bogan'],0.493,174040,0.0839,0,4pWgPEtuDi3EulVOuXAhFv,3.96E-06,3,0.155,-12.547,1,Reckless Woman,7,1933,0.0386,83.059,en
0.659,1933,0.99,['Carlos Gardel'],0.69,135200,0.268,0,10KEAYUgGJko7Wvc19I0T0,0,2,0.0957,-13.513,1,La Última Copa,7,01/01/1933,0.159,89.439,es
0.161,1933,0.0819,['Gruppo Palude'],0.396,321264,0.519,0,2ZKDmIusMEy3k0bqGzh98A,3.56E-05,7,0.211,-14.988,1,Mayday,7,1933,0.063,167.881,pt
0.375,1936,0.959,['Robert Johnson'],0.654,138947,0.0947,0,3dcaL0eheXNMWJq3RXdxT2,1.46E-05,8,0.2,-15.579,0,Honeymoon Blues,7,1936,0.0793,91.189,en
0.505,1936,0.967,['Count Basie'],0.587,200867,0.163,0,3STduMPCY1YTBiDdpAZv3X,0.0608,1,0.05,-7.813,1,Harvard Blues,7,1936,0.0317,91.72,en
0.631,1936,0.941,['Robert Johnson'],0.699,143227,0.327,0,4UnjrOU9jCneLmZGJllfXh,1.94E-05,0,0.0633,-11.203,0,Ramblin' On My Mind - Take 2,7,1936,0.0919,112.225,en
0.838,1936,0.726,['Count Basie'],0.582,149733,0.701,0,7uh0QZwYu2xeGg2iiLUVwu,0.0247,8,0.0967,-7.139,1,Clap Hands! Here Comes Charlie,7,1936,0.0922,144.707,en
0.632,1936,0.817,['Billie Holiday'],0.663,183840,0.264,0,0gktQn651Gs2ZlEeriTmUg,1.31E-05,10,0.337,-12.514,0,I Can't Pretend - Take 1,7,1936,0.04,110.927,en
0.852,1936,0.971,"['Billie Holiday', 'Teddy Wilson']",0.674,196240,0.243,0,1BEtHOmYM4cDlGk7EEcBs5,0.0159,9,0.0941,-11.334,0,With Thee I Swing (with Teddy Wilson & His Orchestra),7,1936,0.0654,172.664,en
0.613,1936,0.977,['Billie Holiday'],0.728,179800,0.189,0,1h2ChbJMhnPVDBwk1U88mr,9.40E-06,3,0.523,-13.03,1,Let's Call a Heart a Heart,7,1936,0.054,101.408,en
0.774,1936,0.883,['Count Basie'],0.434,180373,0.392,0,33nfJN6wbv1jb1BQE4BEWb,7.32E-05,1,0.176,-8.991,1,Broadway,7,1936,0.0661,178.508,en
